x1,y1,x2,y2,confidence,class_name,tracker_id
420,218,437,241,0.832,'hummingbird',46
420,218,437,242,0.831,'hummingbird',46
420,218,437,242,0.832,'hummingbird',46
420,218,437,242,0.82,'hummingbird',46
420,218,437,242,0.829,'hummingbird',46
419,217,436,241,0.871,'hummingbird',46
417,220,437,241,0.871,'hummingbird',46
416,220,437,241,0.864,'hummingbird',46
416,221,437,241,0.864,'hummingbird',46
416,221,437,241,0.863,'hummingbird',46
416,221,437,241,0.859,'hummingbird',46
415,221,437,241,0.858,'hummingbird',46
415,221,438,241,0.854,'hummingbird',46
415,221,438,241,0.853,'hummingbird',46
414,221,438,241,0.851,'hummingbird',46
414,221,438,241,0.852,'hummingbird',46
414,221,437,241,0.851,'hummingbird',46
414,221,437,241,0.851,'hummingbird',46
414,221,437,241,0.851,'hummingbird',46
414,221,437,241,0.851,'hummingbird',46
414,221,437,241,0.85,'hummingbird',46
414,221,437,241,0.852,'hummingbird',46
414,221,438,241,0.85,'hummingbird',46
414,221,438,241,0.85,'hummingbird',46
415,221,437,241,0.849,'hummingbird',46
415,221,437,241,0.848,'hummingbird',46
415,221,437,241,0.847,'hummingbird',46
414,221,438,241,0.847,'hummingbird',46
414,221,438,241,0.841,'hummingbird',46
414,221,438,241,0.841,'hummingbird',46
414,221,438,241,0.84,'hummingbird',46
417,220,440,239,0.822,'hummingbird',46
420,218,438,241,0.787,'hummingbird',46
420,218,437,242,0.805,'hummingbird',46
420,218,437,242,0.808,'hummingbird',46
420,218,437,242,0.808,'hummingbird',46
420,218,437,242,0.805,'hummingbird',46
420,218,437,241,0.841,'hummingbird',46
416,219,437,241,0.865,'hummingbird',46
414,220,437,240,0.85,'hummingbird',46
414,220,438,240,0.844,'hummingbird',46
414,220,438,240,0.846,'hummingbird',46
414,220,437,240,0.848,'hummingbird',46
414,221,438,240,0.838,'hummingbird',46
414,221,438,240,0.841,'hummingbird',46
414,221,438,240,0.836,'hummingbird',46
414,221,438,240,0.833,'hummingbird',46
414,221,438,240,0.832,'hummingbird',46
414,221,438,240,0.825,'hummingbird',46
414,221,438,240,0.82,'hummingbird',46
414,221,438,240,0.821,'hummingbird',46
414,221,438,240,0.82,'hummingbird',46
413,221,438,240,0.826,'hummingbird',46
414,221,438,240,0.828,'hummingbird',46
414,221,438,240,0.829,'hummingbird',46
414,221,438,240,0.832,'hummingbird',46
414,221,438,240,0.835,'hummingbird',46
413,221,438,240,0.834,'hummingbird',46
416,221,440,239,0.807,'hummingbird',46
420,219,438,240,0.757,'hummingbird',46
420,218,438,241,0.784,'hummingbird',46
420,218,437,241,0.802,'hummingbird',46
420,218,437,241,0.804,'hummingbird',46
420,218,437,241,0.801,'hummingbird',46
420,218,437,241,0.806,'hummingbird',46
418,218,437,240,0.87,'hummingbird',46
414,221,438,240,0.83,'hummingbird',46
414,221,438,240,0.83,'hummingbird',46
414,221,438,240,0.833,'hummingbird',46
414,221,438,240,0.833,'hummingbird',46
414,221,438,240,0.832,'hummingbird',46
414,221,438,240,0.836,'hummingbird',46
414,221,438,240,0.837,'hummingbird',46
414,221,438,240,0.839,'hummingbird',46
414,221,438,240,0.836,'hummingbird',46
414,221,438,240,0.836,'hummingbird',46
414,221,438,240,0.838,'hummingbird',46
414,221,438,240,0.838,'hummingbird',46
414,221,438,240,0.837,'hummingbird',46
414,221,438,240,0.836,'hummingbird',46
414,221,438,240,0.836,'hummingbird',46
414,221,437,240,0.835,'hummingbird',46
414,221,437,240,0.833,'hummingbird',46
414,221,437,240,0.832,'hummingbird',46
414,221,437,240,0.831,'hummingbird',46
419,220,440,239,0.82,'hummingbird',46
420,218,439,241,0.778,'hummingbird',46
420,218,438,241,0.801,'hummingbird',46
420,218,437,241,0.806,'hummingbird',46
420,218,437,241,0.806,'hummingbird',46
420,218,437,241,0.813,'hummingbird',46
420,218,437,241,0.816,'hummingbird',46
420,218,437,241,0.818,'hummingbird',46
420,218,437,241,0.819,'hummingbird',46
419,218,437,240,0.869,'hummingbird',46
415,220,437,241,0.856,'hummingbird',46
414,221,437,240,0.845,'hummingbird',46
414,221,437,240,0.843,'hummingbird',46
414,221,437,240,0.843,'hummingbird',46
413,221,437,240,0.834,'hummingbird',46
413,221,437,240,0.835,'hummingbird',46
414,221,437,240,0.834,'hummingbird',46
414,221,437,240,0.833,'hummingbird',46
414,221,438,240,0.832,'hummingbird',46
414,221,438,240,0.831,'hummingbird',46
414,221,438,240,0.832,'hummingbird',46
414,221,438,240,0.832,'hummingbird',46
414,221,438,240,0.827,'hummingbird',46
414,221,438,240,0.827,'hummingbird',46
414,221,438,240,0.823,'hummingbird',46
418,219,440,239,0.836,'hummingbird',46
420,219,440,241,0.653,'hummingbird',46
420,218,438,242,0.804,'hummingbird',46
420,218,438,242,0.802,'hummingbird',46
420,218,438,242,0.799,'hummingbird',46
420,218,437,242,0.801,'hummingbird',46
420,218,437,242,0.801,'hummingbird',46
420,218,437,242,0.803,'hummingbird',46
420,218,437,242,0.82,'hummingbird',46
420,218,437,242,0.82,'hummingbird',46
420,218,437,242,0.819,'hummingbird',46
420,218,438,241,0.788,'hummingbird',46
420,218,437,241,0.805,'hummingbird',46
420,218,437,241,0.806,'hummingbird',46
420,218,437,241,0.805,'hummingbird',46
420,218,437,242,0.81,'hummingbird',46
420,218,437,241,0.81,'hummingbird',46
420,218,437,241,0.812,'hummingbird',46
420,218,437,241,0.816,'hummingbird',46
420,218,437,241,0.817,'hummingbird',46
419,218,436,240,0.865,'hummingbird',46
415,220,437,240,0.857,'hummingbird',46
414,221,437,240,0.84,'hummingbird',46
414,221,437,240,0.843,'hummingbird',46
414,221,437,240,0.846,'hummingbird',46
414,221,437,240,0.829,'hummingbird',46
414,221,437,240,0.827,'hummingbird',46
414,221,437,240,0.825,'hummingbird',46
415,221,439,239,0.795,'hummingbird',46
420,218,438,240,0.747,'hummingbird',46
420,218,439,241,0.757,'hummingbird',46
420,218,438,241,0.794,'hummingbird',46
420,218,438,241,0.801,'hummingbird',46
420,218,438,241,0.803,'hummingbird',46
420,218,437,241,0.818,'hummingbird',46
417,219,437,240,0.862,'hummingbird',46
414,221,437,240,0.832,'hummingbird',46
414,221,437,240,0.826,'hummingbird',46
413,222,438,240,0.808,'hummingbird',46
413,221,438,240,0.804,'hummingbird',46
413,222,437,240,0.81,'hummingbird',46
413,221,437,240,0.824,'hummingbird',46
413,222,437,240,0.827,'hummingbird',46
413,222,438,240,0.826,'hummingbird',46
413,221,438,240,0.826,'hummingbird',46
413,221,438,240,0.829,'hummingbird',46
413,221,438,240,0.832,'hummingbird',46
413,221,438,240,0.827,'hummingbird',46
413,221,438,240,0.822,'hummingbird',46
413,221,437,240,0.822,'hummingbird',46
413,221,438,240,0.822,'hummingbird',46
414,221,439,239,0.798,'hummingbird',46
420,219,439,240,0.692,'hummingbird',46
420,217,438,241,0.83,'hummingbird',46
420,217,437,241,0.832,'hummingbird',46
420,218,437,241,0.837,'hummingbird',46
420,217,437,241,0.835,'hummingbird',46
420,218,437,241,0.837,'hummingbird',46
420,218,437,241,0.831,'hummingbird',46
420,217,437,240,0.807,'hummingbird',46
417,218,436,240,0.869,'hummingbird',46
414,221,438,240,0.825,'hummingbird',46
414,221,438,240,0.821,'hummingbird',46
414,221,438,240,0.824,'hummingbird',46
414,221,438,240,0.827,'hummingbird',46
414,221,437,240,0.832,'hummingbird',46
414,221,437,240,0.83,'hummingbird',46
414,221,437,240,0.827,'hummingbird',46
414,221,437,240,0.826,'hummingbird',46
414,221,437,240,0.824,'hummingbird',46
414,221,437,240,0.824,'hummingbird',46
414,221,437,240,0.822,'hummingbird',46
414,221,437,239,0.826,'hummingbird',46
414,221,437,239,0.826,'hummingbird',46
414,221,437,239,0.827,'hummingbird',46
414,221,437,240,0.83,'hummingbird',46
414,221,437,240,0.827,'hummingbird',46
414,221,437,239,0.822,'hummingbird',46
414,221,437,239,0.821,'hummingbird',46
414,221,437,240,0.815,'hummingbird',46
413,221,437,240,0.809,'hummingbird',46
413,221,437,240,0.818,'hummingbird',46
413,221,437,239,0.818,'hummingbird',46
420,219,439,239,0.725,'hummingbird',46
420,218,438,241,0.8,'hummingbird',46
420,218,436,242,0.827,'hummingbird',46
420,217,436,242,0.825,'hummingbird',46
420,217,436,242,0.825,'hummingbird',46
420,218,436,242,0.828,'hummingbird',46
420,217,437,241,0.828,'hummingbird',46
420,218,437,241,0.797,'hummingbird',46
419,218,436,240,0.867,'hummingbird',46
417,220,436,240,0.861,'hummingbird',46
416,220,437,240,0.855,'hummingbird',46
n415,220,437,240,0.849,'hummingbird',46
414,221,437,240,0.838,'hummingbird',46
415,221,437,240,0.833,'hummingbird',46
415,221,437,240,0.833,'hummingbird',46
414,221,438,240,0.818,'hummingbird',46
414,221,438,240,0.819,'hummingbird',46
414,221,438,240,0.817,'hummingbird',46
414,221,438,240,0.826,'hummingbird',46
414,221,438,240,0.827,'hummingbird',46
414,221,438,241,0.823,'hummingbird',46
414,221,438,241,0.82,'hummingbird',46
414,221,438,241,0.818,'hummingbird',46
414,221,438,241,0.82,'hummingbird',46
414,221,438,241,0.817,'hummingbird',46
413,221,438,241,0.816,'hummingbird',46
414,221,438,240,0.812,'hummingbird',46
416,221,440,239,0.792,'hummingbird',46
420,219,439,241,0.714,'hummingbird',46
420,218,438,241,0.817,'hummingbird',46
420,218,437,241,0.825,'hummingbird',46
420,218,437,241,0.826,'hummingbird',46
420,218,438,242,0.825,'hummingbird',46
420,218,437,241,0.807,'hummingbird',46
419,218,437,241,0.868,'hummingbird',46
415,221,437,241,0.844,'hummingbird',46
415,221,436,241,0.848,'hummingbird',46
415,221,437,240,0.839,'hummingbird',46
414,221,437,240,0.818,'hummingbird',46
414,221,437,240,0.82,'hummingbird',46
414,221,437,241,0.824,'hummingbird',46
414,221,437,240,0.821,'hummingbird',46
414,221,437,240,0.821,'hummingbird',46
413,221,437,240,0.816,'hummingbird',46
413,221,437,240,0.818,'hummingbird',46
414,222,438,240,0.818,'hummingbird',46
414,222,438,240,0.816,'hummingbird',46
414,222,438,240,0.817,'hummingbird',46
414,222,438,240,0.815,'hummingbird',46
416,221,440,239,0.81,'hummingbird',46
420,218,439,240,0.721,'hummingbird',46
420,218,437,241,0.816,'hummingbird',46
420,218,437,241,0.823,'hummingbird',46
420,218,437,241,0.818,'hummingbird',46
420,218,437,241,0.824,'hummingbird',46
420,218,436,241,0.835,'hummingbird',46
420,218,436,241,0.833,'hummingbird',46
420,218,436,241,0.832,'hummingbird',46
420,218,436,241,0.835,'hummingbird',46
420,218,437,240,0.829,'hummingbird',46
420,217,437,241,0.83,'hummingbird',46
417,219,436,240,0.868,'hummingbird',46
414,221,438,241,0.839,'hummingbird',46
414,221,438,240,0.835,'hummingbird',46
414,221,438,240,0.836,'hummingbird',46
414,221,438,240,0.836,'hummingbird',46
414,221,438,240,0.826,'hummingbird',46
414,221,438,240,0.828,'hummingbird',46
414,221,438,240,0.825,'hummingbird',46
414,221,438,240,0.817,'hummingbird',46
414,221,438,240,0.817,'hummingbird',46
415,221,438,240,0.816,'hummingbird',46
415,221,438,240,0.819,'hummingbird',46
414,221,438,240,0.815,'hummingbird',46
414,221,438,240,0.81,'hummingbird',46
413,221,438,241,0.839,'hummingbird',46
414,221,438,241,0.838,'hummingbird',46
413,221,438,240,0.835,'hummingbird',46
414,221,438,240,0.838,'hummingbird',46
413,221,438,240,0.836,'hummingbird',46
413,221,437,240,0.833,'hummingbird',46
420,219,439,240,0.757,'hummingbird',46
420,218,437,240,0.816,'hummingbird',46
420,218,437,241,0.821,'hummingbird',46
420,218,437,241,0.822,'hummingbird',46
420,218,437,241,0.829,'hummingbird',46
420,218,436,241,0.833,'hummingbird',46
420,218,436,241,0.833,'hummingbird',46
420,218,436,241,0.833,'hummingbird',46
420,218,436,240,0.839,'hummingbird',46
420,218,437,240,0.832,'hummingbird',46
420,217,437,239,0.829,'hummingbird',46
418,218,436,240,0.872,'hummingbird',46
414,221,438,241,0.826,'hummingbird',46
413,222,437,240,0.813,'hummingbird',46
414,222,438,240,0.812,'hummingbird',46
414,222,438,240,0.815,'hummingbird',46
413,222,437,240,0.814,'hummingbird',46
414,222,438,240,0.816,'hummingbird',46
414,222,438,240,0.817,'hummingbird',46
414,222,438,240,0.814,'hummingbird',46
414,222,438,240,0.811,'hummingbird',46
414,222,438,240,0.8,'hummingbird',46
414,222,437,240,0.795,'hummingbird',46
414,222,437,240,0.797,'hummingbird',46
414,222,437,240,0.799,'hummingbird',46
414,222,437,240,0.799,'hummingbird',46
414,222,438,240,0.797,'hummingbird',46
414,222,437,240,0.8,'hummingbird',46
414,222,438,240,0.802,'hummingbird',46
414,222,437,240,0.813,'hummingbird',46
413,222,438,240,0.778,'hummingbird',46
420,221,440,239,0.731,'hummingbird',46
420,218,439,242,0.755,'hummingbird',46
420,218,437,242,0.834,'hummingbird',46
420,218,437,242,0.839,'hummingbird',46
420,218,437,242,0.837,'hummingbird',46
420,218,436,242,0.84,'hummingbird',46
420,218,437,241,0.828,'hummingbird',46
420,218,437,241,0.85,'hummingbird',46
418,220,436,241,0.872,'hummingbird',46
417,221,437,242,0.867,'hummingbird',46
416,221,437,241,0.855,'hummingbird',46
415,222,437,241,0.847,'hummingbird',46
415,222,438,241,0.832,'hummingbird',46
415,222,437,241,0.821,'hummingbird',46
415,222,437,241,0.823,'hummingbird',46
415,222,437,241,0.826,'hummingbird',46
414,222,438,241,0.804,'hummingbird',46
414,222,438,241,0.8,'hummingbird',46
q414,222,438,241,0.803,'hummingbird',46
414,222,438,241,0.796,'hummingbird',46
414,222,437,240,0.802,'hummingbird',46
414,222,437,240,0.798,'hummingbird',46
420,220,438,239,0.741,'hummingbird',46
q420,218,437,242,0.825,'hummingbird',46
420,218,437,242,0.837,'hummingbird',46
420,219,437,242,0.841,'hummingbird',46
q420,219,436,242,0.836,'hummingbird',46
q420,217,436,241,0.868,'hummingbird',46
416,221,437,241,0.862,'hummingbird',46
415,222,438,241,0.843,'hummingbird',46
415,221,438,241,0.843,'hummingbird',46
415,221,438,241,0.842,'hummingbird',46
415,221,438,241,0.841,'hummingbird',46
415,222,438,241,0.838,'hummingbird',46
415,221,438,241,0.835,'hummingbird',46
415,222,438,241,0.835,'hummingbird',46
414,222,438,241,0.826,'hummingbird',46
414,222,438,241,0.833,'hummingbird',46
414,222,438,241,0.825,'hummingbird',46
414,222,439,241,0.82,'hummingbird',46
414,222,438,241,0.822,'hummingbird',46
414,222,438,241,0.822,'hummingbird',46
414,222,437,240,0.817,'hummingbird',46
414,222,437,240,0.816,'hummingbird',46
414,222,437,240,0.817,'hummingbird',46
414,222,438,239,0.808,'hummingbird',46
420,220,439,239,0.713,'hummingbird',46
420,218,438,243,0.83,'hummingbird',46
420,218,437,243,0.839,'hummingbird',46
420,219,437,243,0.832,'hummingbird',46
420,219,437,243,0.831,'hummingbird',46
420,219,437,242,0.829,'hummingbird',46
418,219,437,241,0.874,'hummingbird',46
415,221,437,240,0.845,'hummingbird',46
415,221,437,240,0.833,'hummingbird',46
414,222,438,240,0.829,'hummingbird',46
414,221,438,240,0.831,'hummingbird',46
414,221,437,240,0.829,'hummingbird',46
414,221,437,240,0.831,'hummingbird',46
414,222,438,241,0.812,'hummingbird',46
414,222,438,241,0.802,'hummingbird',46
414,222,438,241,0.8,'hummingbird',46
414,222,438,241,0.8,'hummingbird',46
414,222,438,241,0.799,'hummingbird',46
414,222,438,241,0.798,'hummingbird',46
413,222,438,241,0.799,'hummingbird',46
413,222,438,241,0.793,'hummingbird',46
413,222,438,241,0.794,'hummingbird',46
413,222,438,241,0.801,'hummingbird',46
414,222,438,241,0.807,'hummingbird',46
414,222,438,240,0.802,'hummingbird',46
414,222,438,240,0.799,'hummingbird',46
414,222,438,240,0.799,'hummingbird',46
414,222,438,240,0.795,'hummingbird',46
414,222,438,240,0.786,'hummingbird',46
418,221,440,239,0.817,'hummingbird',46
420,219,437,240,0.821,'hummingbird',46
420,219,436,241,0.829,'hummingbird',46
420,219,436,241,0.831,'hummingbird',46
420,219,436,240,0.83,'hummingbird',46
420,219,436,241,0.834,'hummingbird',46
420,219,436,241,0.832,'hummingbird',46
420,219,435,240,0.831,'hummingbird',46
420,218,436,240,0.834,'hummingbird',46
420,218,435,240,0.864,'hummingbird',46
416,220,437,240,0.857,'hummingbird',46
416,220,437,240,0.857,'hummingbird',46
416,220,436,240,0.861,'hummingbird',46
415,220,437,241,0.862,'hummingbird',46
416,220,436,240,0.859,'hummingbird',46
415,221,436,240,0.857,'hummingbird',46
415,221,437,240,0.837,'hummingbird',46
414,221,437,240,0.82,'hummingbird',46
414,221,437,240,0.819,'hummingbird',46
414,221,437,240,0.814,'hummingbird',46
414,221,437,240,0.8,'hummingbird',46
414,221,437,240,0.82,'hummingbird',46
414,221,437,240,0.817,'hummingbird',46
414,221,437,240,0.817,'hummingbird',46
414,221,437,240,0.819,'hummingbird',46
414,221,437,240,0.825,'hummingbird',46
414,221,437,240,0.828,'hummingbird',46
414,221,437,240,0.828,'hummingbird',46
414,222,437,240,0.827,'hummingbird',46
414,221,437,240,0.819,'hummingbird',46
414,221,437,240,0.822,'hummingbird',46
414,221,437,240,0.82,'hummingbird',46
414,221,439,239,0.769,'hummingbird',46
420,219,438,239,0.704,'hummingbird',46
420,218,437,242,0.83,'hummingbird',46
420,218,437,243,0.84,'hummingbird',46
420,218,437,243,0.841,'hummingbird',46
420,218,437,243,0.843,'hummingbird',46
420,218,437,243,0.84,'hummingbird',46
420,217,436,242,0.847,'hummingbird',46
418,218,436,241,0.874,'hummingbird',46
416,221,436,240,0.859,'hummingbird',46
415,221,437,241,0.851,'hummingbird',46
415,222,437,241,0.847,'hummingbird',46
413,222,437,241,0.828,'hummingbird',46
413,222,437,241,0.817,'hummingbird',46
413,222,437,241,0.816,'hummingbird',46
413,222,437,241,0.814,'hummingbird',46
413,222,437,240,0.812,'hummingbird',46
413,222,438,241,0.813,'hummingbird',46
